x,y,conc
528220,187300,15.88961
528240,187300,18.8909
528260,187300,15.84056
528280,187300,15.56149
528300,187300,15.52922
528320,187300,15.43972
528340,187300,15.39566
528360,187300,15.37495
528380,187300,15.37272
528400,187300,15.39332
528420,187300,15.6144
528440,187300,15.42767
528460,187300,15.45166
528480,187300,15.56955
528500,187300,15.47041
528520,187300,15.47366
528540,187300,15.49636
528560,187300,15.52738
528580,187300,15.56923
528600,187300,15.62616
528620,187300,15.6979
528640,187300,15.78147
528660,187300,15.88874
528680,187300,16.04527
528700,187300,16.34027
528720,187300,16.89909
528740,187300,20.72839
526380,187280,14.79794
526400,187280,14.75662
526680,187280,15.5354
526700,187280,15.15746
526720,187280,15.02078
526740,187280,14.96228
526760,187280,14.98069
526780,187280,14.89419
526800,187280,14.86925
526820,187280,14.86445
526840,187280,14.85404
526860,187280,14.91932
526880,187280,14.8911
526900,187280,14.89915
526920,187280,14.84709
526940,187280,14.82098
526960,187280,14.80673
526980,187280,14.79831
527000,187280,14.79272
527020,187280,14.7885
527040,187280,14.78547
527060,187280,14.7829
527080,187280,14.78081
527100,187280,14.77936
527120,187280,14.77897
527140,187280,14.77936
527160,187280,14.78051
527180,187280,14.77946
527200,187280,14.78333
527220,187280,14.79026
527240,187280,14.80121
527260,187280,14.8242
527280,187280,14.99566
527300,187280,14.93168
527320,187280,14.83218
527340,187280,14.82842
527360,187280,14.8224
527380,187280,14.8226
527400,187280,14.81485
527420,187280,14.8135
527440,187280,14.8118
527460,187280,14.81111
527480,187280,14.81141
527500,187280,14.81203
527520,187280,14.81773
527540,187280,14.82364
527560,187280,14.83067
527580,187280,14.83814
527600,187280,14.84557
527620,187280,14.8529
527640,187280,14.86059
527660,187280,14.86864
527680,187280,14.8768
527700,187280,14.88562
527720,187280,14.89514
527740,187280,14.90501
527760,187280,14.91495
527780,187280,14.92534
527800,187280,14.93624
527820,187280,14.95053
527840,187280,14.96534
527860,187280,14.98057
527880,187280,15.00037
527900,187280,15.02579
527920,187280,15.05482
527940,187280,15.27315
527960,187280,15.13572
527980,187280,15.16203
528000,187280,15.3032
528020,187280,15.13337
528040,187280,15.12537
528060,187280,15.13495
528080,187280,15.14115
528100,187280,15.15507
528120,187280,15.17661
528140,187280,15.20644
528160,187280,15.24969
528180,187280,15.32414
528200,187280,15.58065
528220,187280,16.09591
528240,187280,16.28404
528260,187280,15.65808
528280,187280,15.56568
528300,187280,15.44826
528320,187280,15.48815
528340,187280,15.37519
528360,187280,15.35168
528380,187280,15.34637
528400,187280,15.35701
528420,187280,15.43296
528440,187280,15.6074
528460,187280,15.48534
528480,187280,15.40788
528500,187280,15.40246
528520,187280,15.41841
528540,187280,15.4402
528560,187280,15.46568
528580,187280,15.4962
528600,187280,15.5335
528620,187280,15.57712
528640,187280,15.62679
528660,187280,15.68534
528680,187280,15.75854
528700,187280,15.85813
528720,187280,16.0104
528740,187280,16.30005
528760,187280,17.8811
526360,187260,14.98797
526380,187260,14.77861
526400,187260,14.75493
526420,187260,14.74874
526440,187260,14.74896
526460,187260,14.7539
526680,187260,15.49072
526700,187260,15.12971
526720,187260,15.00117
526740,187260,14.94943
526760,187260,14.97697
526780,187260,14.91293
526800,187260,14.88037
526820,187260,14.90575
526840,187260,14.93676
526860,187260,14.85695
526880,187260,14.83588
526900,187260,14.85961
526920,187260,14.84402
526940,187260,14.8265
526960,187260,14.80824
526980,187260,14.79919
527000,187260,14.79318
527020,187260,14.78863
527040,187260,14.78541
527060,187260,14.78274
527080,187260,14.78061
527100,187260,14.77916
527120,187260,14.77877
527140,187260,14.77908
527160,187260,14.78003
527180,187260,14.77856
527200,187260,14.78136
527220,187260,14.78581
527240,187260,14.7923
527260,187260,14.80392
527280,187260,14.81962
527300,187260,14.84448
527320,187260,14.95741
527340,187260,15.00954
527360,187260,14.86759
527380,187260,14.85239
527400,187260,14.83563
527420,187260,14.84414
527440,187260,14.82624
527460,187260,14.82284
527480,187260,14.82085
527500,187260,14.81956
527520,187260,14.82442
527540,187260,14.82978
527560,187260,14.83641
527580,187260,14.84355
527600,187260,14.8508
527620,187260,14.85797
527640,187260,14.86556
527660,187260,14.87363
527680,187260,14.88191
527700,187260,14.89099
527720,187260,14.90088
527740,187260,14.91114
527760,187260,14.92134
527780,187260,14.93196
527800,187260,14.94325
527820,187260,14.95812
527840,187260,14.97413
527860,187260,14.9921
527880,187260,15.0203
527900,187260,15.05379
527920,187260,15.22906
527940,187260,15.10869
