x,y,conc
527980,187360,29.60236
528000,187360,29.8201
528020,187360,31.08077
528040,187360,29.91852
528060,187360,29.88787
528080,187360,29.93581
528100,187360,30.01772
528120,187360,30.12899
528140,187360,30.28353
528160,187360,30.503
528180,187360,30.84605
528200,187360,32.12443
528220,187360,32.14921
528240,187360,33.33487
528260,187360,37.48604
528280,187360,50.20993
528300,187360,35.37792
528320,187360,33.59296
528340,187360,33.79317
528360,187360,32.67853
528380,187360,32.70561
528400,187360,33.70592
528420,187360,33.90669
528440,187360,34.6165
528460,187360,34.95203
528480,187360,35.10326
528500,187360,35.82019
528520,187360,38.25148
528540,187360,46.17535
528560,187360,64.44221
526680,187340,37.32238
526700,187340,33.03412
526720,187340,31.75633
526740,187340,31.39143
526760,187340,30.51396
526780,187340,30.02881
526800,187340,29.75935
526820,187340,29.57422
526840,187340,29.43853
526860,187340,29.34106
526880,187340,29.28008
526900,187340,29.26826
526920,187340,29.28928
526940,187340,29.63613
526960,187340,29.32517
526980,187340,29.13523
527000,187340,29.0842
527020,187340,29.00109
527040,187340,28.94184
527060,187340,28.89185
527080,187340,28.84744
527100,187340,28.8107
527120,187340,28.78421
527140,187340,28.76676
527160,187340,28.75764
527180,187340,28.73748
527200,187340,28.78341
527220,187340,28.93045
527240,187340,29.84456
527260,187340,29.08854
527280,187340,29.18937
527300,187340,29.84985
527320,187340,28.89042
527340,187340,28.74301
527360,187340,28.69316
527380,187340,28.66653
527400,187340,28.64981
527420,187340,28.63833
527440,187340,28.62789
527460,187340,28.62397
527480,187340,28.62512
527500,187340,28.62529
527520,187340,28.62903
527540,187340,28.63198
527560,187340,28.64472
527580,187340,28.66053
527600,187340,28.672
527620,187340,28.68551
527640,187340,28.70084
527660,187340,28.7191
527680,187340,28.73642
527700,187340,28.75883
527720,187340,28.78511
527740,187340,28.81514
527760,187340,28.84466
527780,187340,28.87895
527800,187340,28.91697
527820,187340,28.98371
527840,187340,29.04108
527860,187340,29.09351
527880,187340,29.16095
527900,187340,29.2341
527920,187340,29.31039
527940,187340,29.40581
527960,187340,29.53244
527980,187340,29.6983
528000,187340,30.07767
528020,187340,30.12722
528040,187340,29.88378
528060,187340,29.88462
528080,187340,29.9274
528100,187340,30.00448
528120,187340,30.1195
528140,187340,30.28519
528160,187340,30.53006
528180,187340,30.93241
528200,187340,32.35442
528220,187340,32.66962
528240,187340,34.89107
528260,187340,62.15288
528280,187340,37.17141
528300,187340,33.83425
528320,187340,32.78391
528340,187340,33.22802
528360,187340,32.42103
528380,187340,32.43525
528400,187340,32.97553
528420,187340,32.32021
528440,187340,32.43597
528460,187340,32.57433
528480,187340,32.70755
528500,187340,32.97614
528520,187340,33.54873
528540,187340,34.71799
528560,187340,34.6258
528580,187340,36.15145
528600,187340,39.81998
528620,187340,72.77064
526680,187320,35.65598
526700,187320,32.48988
526720,187320,31.26856
526740,187320,30.70742
526760,187320,30.34298
526780,187320,29.93929
526800,187320,29.68275
526820,187320,29.51534
526840,187320,29.4023
526860,187320,29.33947
526880,187320,29.31666
526900,187320,29.30553
526920,187320,29.79538
526940,187320,29.2448
526960,187320,29.1227
526980,187320,29.02724
527000,187320,28.96696
527020,187320,28.91843
527040,187320,28.87795
527060,187320,28.83879
527080,187320,28.8019
527100,187320,28.77115
527120,187320,28.74889
527140,187320,28.734
527160,187320,28.7258
527180,187320,28.70255
527200,187320,28.72746
527220,187320,28.81033
527240,187320,29.38094
527260,187320,29.19954
527280,187320,30.15679
527300,187320,29.06614
527320,187320,28.8331
527340,187320,28.73296
527360,187320,28.69638
527380,187320,28.67481
